precio,cantidad,descuento,total_venta,categoria_producto,metodo_envio,direccion_cliente,detalle_pedido,comentarios_cliente,descripcion_producto
59.14,2,0.28,2541.3,Ropa,Express,"{'calle': 'Boulevard Sur', 'ciudad': 'Monterrey', 'codigo_postal': 11866}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",defectuoso calidad excelente recomendado defectuoso recomendado recomendado recomendado excelente rápido excelente,recomendado precio calidad excelente defectuoso precio rápido excelente precio recomendado lento rápido
1878.93,7,0.07,900.29,Hogar,Estándar,"{'calle': 'Calle Norte', 'ciudad': 'Monterrey', 'codigo_postal': 22053}","{'metodo_pago': 'PayPal', 'envio': 'Estándar'}",malo recomendado precio precio calidad,defectuoso lento lento malo lento calidad recomendado recomendado rápido defectuoso recomendado excelente lento
1568.98,9,0.23,4910.46,Deportes,Express,"{'calle': 'Av. Central', 'ciudad': 'Monterrey', 'codigo_postal': 43511}","{'metodo_pago': 'PayPal', 'envio': 'Estándar'}",excelente excelente malo recomendado rápido,precio recomendado malo defectuoso recomendado precio defectuoso defectuoso malo calidad malo defectuoso
1847.35,9,0.03,1625.98,Electrónica,Express,"{'calle': 'Boulevard Sur', 'ciudad': 'CDMX', 'codigo_postal': 25560}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",precio excelente recomendado rápido calidad,recomendado lento calidad calidad malo defectuoso precio calidad lento excelente rápido lento defectuoso
1779.22,9,0.19,4681.46,Electrónica,Estándar,"{'calle': 'Av. Central', 'ciudad': 'Monterrey', 'codigo_postal': 25686}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",excelente malo defectuoso precio rápido,precio calidad rápido lento calidad excelente precio recomendado precio calidad recomendado calidad
1597.64,7,0.25,2899.59,Hogar,Express,"{'calle': 'Boulevard Sur', 'ciudad': 'CDMX', 'codigo_postal': 30247}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",lento recomendado lento malo malo defectuoso recomendado precio lento excelente,malo recomendado recomendado calidad malo calidad lento calidad excelente rápido calidad calidad precio excelente defectuoso
1607.73,3,0.17,3326.59,Deportes,Express,"{'calle': 'Av. Central', 'ciudad': 'Monterrey', 'codigo_postal': 92159}","{'metodo_pago': 'Tarjeta', 'envio': 'Estándar'}",defectuoso defectuoso recomendado lento calidad precio calidad calidad excelente precio calidad lento precio calidad,lento calidad malo defectuoso calidad rápido defectuoso defectuoso malo
1843.0,2,0.07,3586.25,Ropa,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'Querétaro', 'codigo_postal': 37680}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",defectuoso lento defectuoso rápido excelente rápido precio lento recomendado defectuoso rápido lento malo,malo calidad lento precio recomendado malo lento precio calidad
1601.43,6,0.19,2338.5,Deportes,Estándar,"{'calle': 'Av. Central', 'ciudad': 'CDMX', 'codigo_postal': 80470}","{'metodo_pago': 'PayPal', 'envio': 'Express'}",excelente defectuoso malo recomendado defectuoso recomendado calidad lento calidad precio excelente defectuoso,defectuoso malo rápido calidad calidad defectuoso lento lento lento recomendado
1657.4,7,0.06,1535.97,Deportes,Estándar,"{'calle': 'Calle Norte', 'ciudad': 'CDMX', 'codigo_postal': 46484}","{'metodo_pago': 'Transferencia', 'envio': 'Estándar'}",precio rápido calidad defectuoso recomendado,calidad recomendado lento rápido rápido defectuoso precio precio precio malo excelente
1717.29,2,0.27,983.13,Ropa,Estándar,"{'calle': 'Calle Norte', 'ciudad': 'Querétaro', 'codigo_postal': 24082}","{'metodo_pago': 'PayPal', 'envio': 'Express'}",recomendado defectuoso precio lento precio precio precio defectuoso malo malo,rápido rápido lento defectuoso defectuoso excelente rápido rápido recomendado defectuoso defectuoso rápido calidad
1159.96,5,0.21,1990.85,Deportes,Estándar,"{'calle': 'Av. Central', 'ciudad': 'CDMX', 'codigo_postal': 76643}","{'metodo_pago': 'Tarjeta', 'envio': 'Estándar'}",calidad recomendado precio malo precio precio lento lento calidad recomendado malo,rápido recomendado recomendado malo rápido rápido malo defectuoso excelente calidad calidad rápido excelente excelente precio
1445.99,2,0.22,1793.88,Hogar,Express,"{'calle': 'Calle Norte', 'ciudad': 'CDMX', 'codigo_postal': 82274}","{'metodo_pago': 'Tarjeta', 'envio': 'Estándar'}",excelente precio calidad rápido rápido calidad rápido recomendado excelente defectuoso,rápido calidad defectuoso defectuoso precio
1205.6,3,0.16,1520.19,Hogar,Express,"{'calle': 'Av. Central', 'ciudad': 'Querétaro', 'codigo_postal': 28899}","{'metodo_pago': 'PayPal', 'envio': 'Express'}",lento recomendado recomendado precio lento calidad calidad calidad,calidad malo rápido defectuoso calidad excelente lento precio excelente precio precio precio
271.76,4,0.03,3482.51,Electrónica,Estándar,"{'calle': 'Calle Norte', 'ciudad': 'Monterrey', 'codigo_postal': 61943}","{'metodo_pago': 'Transferencia', 'envio': 'Estándar'}",excelente excelente precio excelente lento,malo recomendado recomendado excelente defectuoso lento recomendado malo recomendado
522.39,7,0.04,4836.26,Ropa,Estándar,"{'calle': 'Calle Norte', 'ciudad': 'Querétaro', 'codigo_postal': 14136}","{'metodo_pago': 'Tarjeta', 'envio': 'Estándar'}",lento calidad calidad rápido calidad excelente calidad rápido calidad calidad,lento precio calidad recomendado rápido excelente lento rápido excelente excelente calidad malo defectuoso
276.94,6,0.11,2765.63,Deportes,Express,"{'calle': 'Calle Norte', 'ciudad': 'CDMX', 'codigo_postal': 84681}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",rápido precio rápido rápido malo defectuoso lento malo precio calidad rápido recomendado excelente malo rápido,recomendado malo malo excelente defectuoso precio defectuoso precio rápido excelente defectuoso malo recomendado lento
1731.79,5,0.11,4180.43,Electrónica,Express,"{'calle': 'Boulevard Sur', 'ciudad': 'Monterrey', 'codigo_postal': 43640}","{'metodo_pago': 'PayPal', 'envio': 'Estándar'}",malo recomendado excelente excelente rápido precio calidad lento malo malo recomendado rápido recomendado excelente,rápido defectuoso lento precio lento
582.66,4,0.06,2008.23,Ropa,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'Querétaro', 'codigo_postal': 16044}","{'metodo_pago': 'Tarjeta', 'envio': 'Estándar'}",lento recomendado recomendado malo precio excelente calidad malo excelente defectuoso calidad lento lento,excelente recomendado precio malo malo calidad
1848.79,9,0.07,1570.0,Ropa,Express,"{'calle': 'Boulevard Sur', 'ciudad': 'CDMX', 'codigo_postal': 76835}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",rápido excelente calidad recomendado precio,lento calidad lento rápido recomendado precio excelente calidad excelente defectuoso precio
784.95,8,0.15,4178.33,Deportes,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'Monterrey', 'codigo_postal': 18273}","{'metodo_pago': 'Transferencia', 'envio': 'Estándar'}",rápido excelente recomendado precio calidad lento malo lento,defectuoso malo rápido rápido calidad rápido calidad calidad malo calidad lento excelente
365.28,6,0.07,3307.72,Deportes,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'Querétaro', 'codigo_postal': 77667}","{'metodo_pago': 'Transferencia', 'envio': 'Estándar'}",excelente precio excelente defectuoso lento defectuoso precio defectuoso excelente malo precio excelente defectuoso malo,calidad rápido malo defectuoso precio precio recomendado recomendado rápido calidad malo malo recomendado
1488.51,1,0.14,3177.05,Ropa,Estándar,"{'calle': 'Av. Central', 'ciudad': 'Querétaro', 'codigo_postal': 81463}","{'metodo_pago': 'PayPal', 'envio': 'Express'}",excelente rápido defectuoso malo lento defectuoso calidad lento defectuoso recomendado lento recomendado precio lento,calidad defectuoso rápido excelente recomendado defectuoso malo recomendado lento precio excelente malo excelente defectuoso
1651.98,3,0.16,1576.53,Electrónica,Express,"{'calle': 'Av. Central', 'ciudad': 'Monterrey', 'codigo_postal': 94700}","{'metodo_pago': 'PayPal', 'envio': 'Estándar'}",recomendado calidad rápido lento calidad,calidad excelente precio precio defectuoso rápido malo recomendado excelente recomendado malo
721.2,3,0.24,1387.32,Electrónica,Estándar,"{'calle': 'Av. Central', 'ciudad': 'Querétaro', 'codigo_postal': 99217}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",calidad excelente rápido precio rápido precio rápido excelente defectuoso lento defectuoso calidad,defectuoso lento rápido excelente excelente precio calidad
1984.39,6,0.2,1106.97,Deportes,Express,"{'calle': 'Av. Central', 'ciudad': 'Monterrey', 'codigo_postal': 91637}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",rápido calidad recomendado rápido malo recomendado defectuoso rápido defectuoso rápido,malo recomendado precio precio excelente defectuoso
1183.6,7,0.02,4835.79,Hogar,Express,"{'calle': 'Calle Norte', 'ciudad': 'Querétaro', 'codigo_postal': 28041}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",calidad recomendado defectuoso calidad excelente malo excelente,rápido calidad precio rápido calidad calidad rápido malo excelente excelente excelente recomendado
1169.76,7,0.28,2075.06,Electrónica,Estándar,"{'calle': 'Calle Norte', 'ciudad': 'CDMX', 'codigo_postal': 99667}","{'metodo_pago': 'PayPal', 'envio': 'Estándar'}",calidad recomendado excelente precio excelente lento recomendado defectuoso precio,precio calidad excelente malo lento precio
1570.5,2,0.06,2438.92,Hogar,Estándar,"{'calle': 'Calle Norte', 'ciudad': 'CDMX', 'codigo_postal': 47123}","{'metodo_pago': 'Transferencia', 'envio': 'Estándar'}",excelente malo calidad excelente calidad calidad excelente recomendado excelente precio,defectuoso calidad malo calidad malo
1103.53,8,0.16,466.63,Ropa,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'Monterrey', 'codigo_postal': 26419}","{'metodo_pago': 'Transferencia', 'envio': 'Estándar'}",calidad precio rápido rápido recomendado recomendado recomendado rápido excelente malo precio precio rápido,recomendado calidad rápido defectuoso malo recomendado
544.69,1,0.02,3010.46,Hogar,Express,"{'calle': 'Calle Norte', 'ciudad': 'Monterrey', 'codigo_postal': 68814}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",rápido recomendado defectuoso precio lento,lento malo precio malo rápido excelente precio recomendado lento recomendado lento rápido recomendado
717.97,7,0.13,408.09,Electrónica,Estándar,"{'calle': 'Av. Central', 'ciudad': 'Querétaro', 'codigo_postal': 72227}","{'metodo_pago': 'PayPal', 'envio': 'Express'}",rápido recomendado excelente lento excelente lento recomendado lento recomendado precio recomendado malo defectuoso defectuoso excelente,lento rápido recomendado excelente calidad
886.2,8,0.01,984.1,Electrónica,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'Monterrey', 'codigo_postal': 28792}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",recomendado recomendado defectuoso excelente excelente excelente rápido lento excelente malo precio,precio excelente malo calidad defectuoso excelente defectuoso precio calidad lento
1473.0,2,0.02,1500.2,Electrónica,Express,"{'calle': 'Av. Central', 'ciudad': 'Querétaro', 'codigo_postal': 80652}","{'metodo_pago': 'Transferencia', 'envio': 'Estándar'}",malo malo precio lento recomendado excelente excelente lento recomendado precio rápido precio rápido,malo recomendado rápido recomendado rápido recomendado precio excelente excelente recomendado excelente
540.85,6,0.05,3336.01,Ropa,Estándar,"{'calle': 'Av. Central', 'ciudad': 'Monterrey', 'codigo_postal': 92177}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",calidad excelente malo malo recomendado precio recomendado excelente malo rápido defectuoso lento excelente,defectuoso lento lento calidad lento lento rápido excelente defectuoso malo
902.39,1,0.11,4138.89,Ropa,Express,"{'calle': 'Av. Central', 'ciudad': 'CDMX', 'codigo_postal': 30355}","{'metodo_pago': 'PayPal', 'envio': 'Estándar'}",malo defectuoso recomendado excelente recomendado lento,recomendado malo calidad precio lento precio precio calidad rápido malo rápido malo rápido lento precio
646.42,8,0.22,4319.82,Ropa,Express,"{'calle': 'Boulevard Sur', 'ciudad': 'CDMX', 'codigo_postal': 78026}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",calidad calidad recomendado precio excelente excelente lento precio excelente calidad calidad rápido calidad malo malo,calidad rápido defectuoso rápido rápido excelente precio precio lento
1537.09,2,0.28,995.47,Electrónica,Estándar,"{'calle': 'Av. Central', 'ciudad': 'CDMX', 'codigo_postal': 36414}","{'metodo_pago': 'PayPal', 'envio': 'Estándar'}",rápido excelente lento recomendado malo rápido calidad lento recomendado lento calidad lento rápido precio,calidad recomendado excelente recomendado malo malo malo calidad recomendado
933.74,2,0.1,4958.6,Ropa,Express,"{'calle': 'Calle Norte', 'ciudad': 'Querétaro', 'codigo_postal': 78576}","{'metodo_pago': 'Transferencia', 'envio': 'Estándar'}",rápido calidad defectuoso malo recomendado rápido defectuoso,lento calidad rápido defectuoso excelente malo precio excelente lento
1562.85,4,0.17,657.93,Deportes,Estándar,"{'calle': 'Av. Central', 'ciudad': 'Monterrey', 'codigo_postal': 99954}","{'metodo_pago': 'PayPal', 'envio': 'Estándar'}",calidad rápido recomendado precio excelente malo calidad,excelente calidad recomendado defectuoso lento calidad defectuoso excelente excelente malo malo malo calidad
298.36,6,0.18,2049.18,Hogar,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'Querétaro', 'codigo_postal': 35889}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",rápido malo excelente defectuoso defectuoso excelente recomendado lento,lento excelente defectuoso malo precio lento excelente lento malo defectuoso defectuoso defectuoso
820.66,3,0.19,4971.14,Hogar,Estándar,"{'calle': 'Calle Norte', 'ciudad': 'Monterrey', 'codigo_postal': 36130}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",precio calidad calidad malo defectuoso recomendado,rápido precio malo lento defectuoso defectuoso lento
1481.67,4,0.09,1047.95,Deportes,Express,"{'calle': 'Boulevard Sur', 'ciudad': 'CDMX', 'codigo_postal': 35838}","{'metodo_pago': 'Tarjeta', 'envio': 'Estándar'}",lento calidad calidad recomendado calidad,defectuoso malo defectuoso rápido calidad rápido recomendado malo defectuoso rápido lento defectuoso defectuoso recomendado
636.29,1,0.18,3065.15,Ropa,Estándar,"{'calle': 'Av. Central', 'ciudad': 'Querétaro', 'codigo_postal': 76666}","{'metodo_pago': 'PayPal', 'envio': 'Estándar'}",excelente excelente precio calidad defectuoso malo lento defectuoso lento rápido rápido malo recomendado,excelente calidad recomendado defectuoso rápido calidad calidad recomendado precio rápido defectuoso defectuoso
1668.33,1,0.13,2142.78,Electrónica,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'CDMX', 'codigo_postal': 72238}","{'metodo_pago': 'PayPal', 'envio': 'Express'}",rápido excelente defectuoso lento rápido excelente malo,defectuoso calidad malo defectuoso calidad malo recomendado lento excelente calidad calidad excelente defectuoso
1267.4,2,0.21,4825.86,Hogar,Estándar,"{'calle': 'Av. Central', 'ciudad': 'Monterrey', 'codigo_postal': 56462}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",recomendado rápido malo malo lento malo defectuoso defectuoso excelente malo,malo malo excelente malo malo defectuoso recomendado rápido rápido defectuoso defectuoso
577.94,5,0.02,1518.47,Ropa,Express,"{'calle': 'Calle Norte', 'ciudad': 'CDMX', 'codigo_postal': 67813}","{'metodo_pago': 'Transferencia', 'envio': 'Estándar'}",calidad rápido recomendado excelente rápido defectuoso recomendado defectuoso calidad calidad lento excelente,malo recomendado precio defectuoso rápido defectuoso calidad rápido
574.59,3,0.02,1455.9,Electrónica,Express,"{'calle': 'Boulevard Sur', 'ciudad': 'CDMX', 'codigo_postal': 81331}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",calidad malo precio recomendado excelente rápido recomendado defectuoso lento defectuoso malo malo malo recomendado malo,recomendado precio calidad precio recomendado recomendado calidad recomendado calidad precio precio calidad rápido
890.28,3,0.08,4929.4,Ropa,Express,"{'calle': 'Boulevard Sur', 'ciudad': 'CDMX', 'codigo_postal': 99147}","{'metodo_pago': 'PayPal', 'envio': 'Estándar'}",excelente recomendado excelente malo recomendado rápido defectuoso precio defectuoso,excelente lento excelente recomendado calidad
